FECHA_ACCIONAMIENTO,ID_CDM,productora,COLABORADOR,ESTADO_VARIANTE,DOMINIO,PDP_ID,PDP_LINK,ITEM_ID,LINK_ITEM,VARIATION_ID,INFO_CHILD,FORZAR_PDP,RESOLUCION,COMENTARIO,Auditor,EstadoFinal_esCorrecto,Motivo_de_Rechazo_esCorrecto,Accion_Correcta,Casuisticas,Comentario
19 feb 2026,14850565,Netkel,ext_aiolmedo,FAMILIA_YA_CREADA,HARD_DRIVES_AND_SSDS_ENCLOSURES,MLB27740609,https://produto.mercadolivre.com.br/p/MLB27740609,MLB5271187834,https://produto.mercadolivre.com.br/MLB-5271187834,,COLOR: Preto,MLB27653141,OPTIN_OTHER_PDP,TITTLE_UPDATE,ext_maminczu,OK,OK,,,
19 feb 2026,14850565,Netkel,ext_aiolmedo,FAMILIA_YA_CREADA,HARD_DRIVES_AND_SSDS_ENCLOSURES,MLB27740609,https://produto.mercadolivre.com.br/p/MLB27740609,MLB5271187834,https://produto.mercadolivre.com.br/MLB-5271187834,,COLOR: Preto,MLB27653141,OPTIN_OTHER_PDP,TITTLE_UPDATE,ext_lopmatia,OK,OK,,,
19 feb 2026,14851024,Netkel,ext_flagusti,FAMILIA_YA_CREADA,VEHICLE_SPEAKERS,MLM63567797,https://articulo.mercadolibre.com.mx/p/MLM63567797,MLM4542228012,https://articulo.mercadolibre.com.mx/MLM-4542228012,,COLOR: Negro/ SPEAKERS_NUMBER: 4,MLM65505100,OPTIN_OTHER_PDP,,ext_vitofalo,OK,OK,,,
19 feb 2026,14851826,Netkel,ext_aiolmedo,FAMILIA_YA_CREADA,POOL_PUMPS,MLB19866668,https://produto.mercadolivre.com.br/p/MLB19866668,MLB4611600350,https://produto.mercadolivre.com.br/MLB-4611600350,,POWER: 183.75 W/ VOLTAGE: 220V,MLB65560058,OPTIN_OTHER_PDP,Creación y calidad integral,ext_lopmatia,OK,OK,,,
19 feb 2026,14852026,Netkel,ext_aiolmedo,FAMILIA_YA_CREADA,FLASHLIGHTS,MLM34211539,https://articulo.mercadolibre.com.mx/p/MLM34211539,MLM2048469639,https://articulo.mercadolibre.com.mx/MLM-2048469639,,FLASHLIGHT_COLOR: Amarillo,MLM65566284,OPTIN_OTHER_PDP,Creación y calidad integral,ext_maminczu,OK,OK,,,
19 feb 2026,14852026,Netkel,ext_aiolmedo,FAMILIA_YA_CREADA,FLASHLIGHTS,MLM34211539,https://articulo.mercadolibre.com.mx/p/MLM34211539,MLM2048469639,https://articulo.mercadolibre.com.mx/MLM-2048469639,,FLASHLIGHT_COLOR: Amarillo,MLM65566284,OPTIN_OTHER_PDP,Creación y calidad integral,ext_joatenci,OK,OK,,,
19 feb 2026,14852063,Netkel,ext_aiolmedo,FAMILIA_YA_CREADA,PRINTER_INKS,MLB36754615,https://produto.mercadolivre.com.br/p/MLB36754615,MLB3962210785,https://produto.mercadolivre.com.br/MLB-3962210785,,INK_COLOR: CMYK/ PACKS_NUMBER: 1,MLB65560226,OPTIN_OTHER_PDP,Creación y calidad integral,ext_vitofalo,OK,OK,,,
18 feb 2026,14852330,Netkel,ext_siosanch,FAMILIA_YA_CREADA,DINING_CHAIRS,MLA36048212,https://articulo.mercadolibre.com.ar/p/MLA36048212,MLA1119697676,https://articulo.mercadolibre.com.ar/MLA-1119697676,174293864950,CHAIR_STRUCTURE_COLOR: Negro mate,MLA65608844,OPTIN_OTHER_PDP,,ext_maminczu,OK,OK,,,
20 feb 2026,14852641,Netkel,ext_dadi,,TOILET_SEATS,MLA47456670,https://articulo.mercadolibre.com.ar/p/MLA47456670,MLA1518089371,https://articulo.mercadolibre.com.ar/MLA-1518089371,,COLOR: Blanco/ DESIGN: Blanco/ SHAPE: square/ VOLTAGE: 220V,,OPTIN_SAME_PDP,,ext_lopmatia,NOT OK,NOT OK,47456681,PDP incorrecta,"Se asocio al ID Padre, se debía asociar al hijo ID 47456681"
20 feb 2026,14852697,Netkel,ext_hernflor,,MARTIAL_ARTS_AND_BOXING_GLOVES,MLM64557890,https://articulo.mercadolibre.com.mx/p/MLM64557890,MLM3539884058,https://articulo.mercadolibre.com.mx/MLM-3539884058,186787821271,COLOR: Negro/ SIZE: 16oz,,OPTIN_SAME_PDP,,ext_lopmatia,OK,OK,,,
20 feb 2026,14852697,Netkel,ext_dadi,,MARTIAL_ARTS_AND_BOXING_GLOVES,MLM64557989,https://articulo.mercadolibre.com.mx/p/MLM64557989,MLM3539884058,https://articulo.mercadolibre.com.mx/MLM-3539884058,186787821269,COLOR: Negro/ SIZE: 14oz,,OPTIN_SAME_PDP,,ext_maminczu,OK,OK,,,
20 feb 2026,14852697,Netkel,ext_hernflor,,MARTIAL_ARTS_AND_BOXING_GLOVES,MLM64557890,https://articulo.mercadolibre.com.mx/p/MLM64557890,MLM3539884058,https://articulo.mercadolibre.com.mx/MLM-3539884058,186787821271,COLOR: Negro/ SIZE: 16oz,,OPTIN_SAME_PDP,,ext_lopmatia,OK,OK,,,
18 feb 2026,14852836,Netkel,ext_siosanch,FAMILIA_YA_CREADA,MOTORCYCLE_HELMETS,MLB52363937,https://produto.mercadolivre.com.br/p/MLB52363937,MLB5489024148,https://produto.mercadolivre.com.br/MLB-5489024148,184230747054,COLOR: Preto/ DESIGN: Grand Prix Germany/ HELMET_SIZE: 57/58,MLB65609039,OPTIN_OTHER_PDP,,ext_lopmatia,OK,OK,,,
20 feb 2026,14853001,Netkel,ext_hernflor,,KITCHEN_RANGE_HOODS,MLB27038104,https://produto.mercadolivre.com.br/p/MLB27038104,MLB5765573564,https://produto.mercadolivre.com.br/MLB-5765573564,,COLOR: Inox/ DEPTH: 30 cm/ HEIGHT: 17.6 cm/ RANGE_HOOD_MOUNTING: De embutir/ VOLTAGE: 127V/ WIDTH: 80 cm,,OPTIN_SAME_PDP,,ext_maminczu,OK,OK,,,
20 feb 2026,14853020,Netkel,ext_nadsosa,,TRAMPOLINES,MLB21814184,https://produto.mercadolivre.com.br/p/MLB21814184,MLB3336988945,https://produto.mercadolivre.com.br/MLB-3336988945,,JUMPING_MAT_COLOR: Preto/ SPRING_COVER_COLOR: Colorido/ TRAMPOLINE_DIAMETER: 2.44 m/ TRAMPOLINE_LENGTH: 2.44 cm/ WIDTH: 2.44 cm,,OPTIN_SAME_PDP,,ext_joatenci,OK,OK,,PDP sin calidad,Se debían sumar imágenes y descripción del ítem a la PDP
20 feb 2026,14853020,Netkel,ext_nadsosa,,TRAMPOLINES,MLB21814184,https://produto.mercadolivre.com.br/p/MLB21814184,MLB3336988945,https://produto.mercadolivre.com.br/MLB-3336988945,,JUMPING_MAT_COLOR: Preto/ SPRING_COVER_COLOR: Colorido/ TRAMPOLINE_DIAMETER: 2.44 m/ TRAMPOLINE_LENGTH: 2.44 cm/ WIDTH: 2.44 cm,,OPTIN_SAME_PDP,,ext_joatenci,OK,OK,,PDP sin calidad,"No se hizo calidad a la PDP en imágenes ni descripción, se debía sumar la del item"
20 feb 2026,14853025,Netkel,ext_igjerez,,TV_REMOTE_CONTROLS,MLB49687799,https://produto.mercadolivre.com.br/p/MLB49687799,MLB2153459610,https://produto.mercadolivre.com.br/MLB-2153459610,,SALE_FORMAT: Unidade/ UNITS_PER_PACK: 1,,OPTIN_SAME_PDP,,ext_maminczu,OK,OK,,,
20 feb 2026,14853036,Netkel,ext_fagaglia,,HAIR_SHAMPOOS_AND_CONDITIONERS,MLB20258171,https://produto.mercadolivre.com.br/p/MLB20258171,MLB4228273739,https://produto.mercadolivre.com.br/MLB-4228273739,,HAIR_SHAMPOO_AND_CONDITIONER_FRAGRANCE: Suave/ HAIR_SHAMPOO_AND_CONDITIONER_PRESENTATION: Garrafa/ SALE_FORMAT: Unidade/ TOTAL_CONTENT_VOLUME: 1 L/ TOTAL_CONTENT_WEIGHT: 1 kg/ UNITS_PER_PACK: 1,,ITEM_INDEFINIDED,"El ítem, en cuanto a la marca, en la ficha dice FRAGRANCIARIA y se ve por imágenes, descripción y título que es ""Wella"".",ext_vitofalo,NOT OK,NOT OK,20258171,Motivos vs PDP,"Al tener un contradicciones pero solo en un lugar, se debería poder asociar a ese producto"
20 feb 2026,14853044,Netkel,ext_dadi,,VEHICLE_WAXES,MLB22864870,https://produto.mercadolivre.com.br/p/MLB22864870,MLB2903954783,https://produto.mercadolivre.com.br/MLB-2903954783,,CAR_WAX_FORMAT: Pasta/ FINISH: Brilho Molhado/ PACKAGING_TYPE: Pote/ UNIT_VOLUME: 300 mL/ UNIT_WEIGHT: 300 g,,OPTIN_SAME_PDP,,ext_lopmatia,OK,OK,,,
20 feb 2026,14853044,Netkel,ext_dadi,,VEHICLE_WAXES,MLB22864870,https://produto.mercadolivre.com.br/p/MLB22864870,MLB2903954783,https://produto.mercadolivre.com.br/MLB-2903954783,,CAR_WAX_FORMAT: Pasta/ FINISH: Brilho Molhado/ PACKAGING_TYPE: Pote/ UNIT_VOLUME: 300 mL/ UNIT_WEIGHT: 300 g,,OPTIN_SAME_PDP,,ext_lopmatia,OK,OK,,,
20 feb 2026,14853044,Netkel,ext_dadi,,VEHICLE_WAXES,MLB22864870,https://produto.mercadolivre.com.br/p/MLB22864870,MLB2903954783,https://produto.mercadolivre.com.br/MLB-2903954783,,CAR_WAX_FORMAT: Pasta/ FINISH: Brilho Molhado/ PACKAGING_TYPE: Pote/ UNIT_VOLUME: 300 mL/ UNIT_WEIGHT: 300 g,,OPTIN_SAME_PDP,,ext_vitofalo,OK,OK,,,
20 feb 2026,14853062,Netkel,ext_tovulcan,,WALL_AND_DOOR_EXERCISE_BARS,MLA62116996,https://articulo.mercadolibre.com.ar/p/MLA62116996,MLA1576115087,https://articulo.mercadolibre.com.ar/MLA-1576115087,,COLOR: Negro,,OPTIN_SAME_PDP,,ext_lopmatia,OK,OK,,,
20 feb 2026,14853066,Netkel,ext_nadsosa,,SEX_MACHINES,MLM50363250,https://articulo.mercadolibre.com.mx/p/MLM50363250,MLM3558578074,https://articulo.mercadolibre.com.mx/MLM-3558578074,,COLOR: Negro,,OPTIN_SAME_PDP,,ext_vitofalo,NOT OK,NOT OK,Crear variante,PDP incorrecta,"La PDP trae diferentes accesorios que los mostrados en la imagen del item, son diferente forma y función. Se debería crear ya que no se encuentra en grilla"
20 feb 2026,14853069,Netkel,ext_agfasson,FAMILIA_YA_CREADA,ELECTRONIC_SWITCHES,MLC46342991,https://articulo.mercadolibre.cl/p/MLC46342991,MLC2531971766,https://articulo.mercadolibre.cl/MLC-2531971766,,COLOR: Blanco,MLC46342994,OPTIN_OTHER_PDP,,ext_vitofalo,OK,OK,,,
20 feb 2026,14853069,Netkel,ext_agfasson,FAMILIA_YA_CREADA,ELECTRONIC_SWITCHES,MLC46342991,https://articulo.mercadolibre.cl/p/MLC46342991,MLC2531971766,https://articulo.mercadolibre.cl/MLC-2531971766,,COLOR: Blanco,MLC46342994,OPTIN_OTHER_PDP,,ext_joatenci,OK,OK,,,
20 feb 2026,14853117,Netkel,ext_flagusti,,VEHICLE_STEREO_FRAME_ADAPTERS,MLB35311557,https://produto.mercadolivre.com.br/p/MLB35311557,MLB979411217,https://produto.mercadolivre.com.br/MLB-979411217,20884016661,COLOR: Preta,,ITEM_INDEFINIDED,,ext_lopmatia,OK,OK,,,
20 feb 2026,14853117,Netkel,ext_flagusti,,VEHICLE_STEREO_FRAME_ADAPTERS,MLB35311557,https://produto.mercadolivre.com.br/p/MLB35311557,MLB979411217,https://produto.mercadolivre.com.br/MLB-979411217,20884016661,COLOR: Preta,,ITEM_INDEFINIDED,,ext_maminczu,OK,OK,,,
20 feb 2026,14853125,Netkel,ext_hernflor,FAMILIA_YA_CREADA,VEHICLE_SPEAKERS,MLB27580683,https://produto.mercadolivre.com.br/p/MLB27580683,MLB2029442658,https://produto.mercadolivre.com.br/MLB-2029442658,,COLOR: Preto/ IMPEDANCE: 8 Ω/ SPEAKERS_NUMBER: 1,MLB27580684,OPTIN_OTHER_PDP,,ext_vitofalo,OK,OK,,,
20 feb 2026,14853152,Netkel,ext_fagaglia,,SOFAS_FUTONS_AND_ARMCHAIRS,MLB62057906,https://produto.mercadolivre.com.br/p/MLB62057906,MLB4113245509,https://produto.mercadolivre.com.br/MLB-4113245509,184139686164,COLOR: Bege,,OPTIN_SAME_PDP,,ext_lopmatia,OK,OK,,,
20 feb 2026,14853154,Netkel,ext_fagaglia,,WATERPROOFING_PROTECTORS_AND_SURFACE_TREATMENTS,MLA54518747,https://articulo.mercadolibre.com.ar/p/MLA54518747,MLA903275441,https://articulo.mercadolibre.com.ar/MLA-903275441,174923217923,COLOR: Gris,,OPTIN_SAME_PDP,,ext_vitofalo,OK,OK,,,
20 feb 2026,14853160,Netkel,ext_deparede,FAMILIA_YA_CREADA,PAINT_MACHINES,MLB34743793,https://produto.mercadolivre.com.br/p/MLB34743793,MLB3874573577,https://produto.mercadolivre.com.br/MLB-3874573577,,VOLTAGE: 220V,MLB25416059,OPTIN_OTHER_PDP,,ext_maminczu,OK,OK,,,
20 feb 2026,14853192,Netkel,ext_namangas,,CAT_AND_DOG_FOODS,MLA21803366,https://articulo.mercadolibre.com.ar/p/MLA21803366,MLA1957802060,https://articulo.mercadolibre.com.ar/MLA-1957802060,,NET_WEIGHT: 6 kg/ PACKAGING_TYPE: Bolsa/ SALE_FORMAT: Unidad/ UNITS_PER_PACK: 1/ UNIT_WEIGHT: 6 kg,,ITEM_INDEFINIDED,,ext_maminczu,OK,OK,,,
20 feb 2026,14853241,Netkel,ext_ola,,GYM_LIFTING_STRAPS,MLB46322072,https://produto.mercadolivre.com.br/p/MLB46322072,MLB3539998075,https://produto.mercadolivre.com.br/MLB-3539998075,181035008925,COLOR: Preto,,OPTIN_SAME_PDP,,ext_maminczu,OK,OK,,,
20 feb 2026,14853244,Netkel,ext_agfasson,,PARTY_BRACELETS_AND_NECKLACES,MLM54925072,https://articulo.mercadolibre.com.mx/p/MLM54925072,MLM3804465548,https://articulo.mercadolibre.com.mx/MLM-3804465548,,ACCESSORY_SHAPE: Estrella/ SALE_FORMAT: Pack/ UNITS_PER_PACK: 60,,OPTIN_SAME_PDP,IMG_UPDATE,ext_lopmatia,OK,OK,,,
20 feb 2026,14853245,Netkel,ext_ola,,BICYCLE_LIGHTS,MLM64388680,https://articulo.mercadolibre.com.mx/p/MLM64388680,MLM4546344942,https://articulo.mercadolibre.com.mx/MLM-4546344942,,COLOR: Negro,,ITEM_INDEFINIDED,,ext_maminczu,OK,OK,,,
20 feb 2026,14853245,Netkel,ext_ola,,BICYCLE_LIGHTS,MLM64388680,https://articulo.mercadolibre.com.mx/p/MLM64388680,MLM4546344942,https://articulo.mercadolibre.com.mx/MLM-4546344942,,COLOR: Negro,,ITEM_INDEFINIDED,,ext_joatenci,OK,OK,,,
20 feb 2026,14853248,Netkel,ext_deparede,,DECORATIVE_BASKETS,MLB65001392,https://produto.mercadolivre.com.br/p/MLB65001392,MLB5379012260,https://produto.mercadolivre.com.br/MLB-5379012260,187847943935,COLOR: Preto,,NOT_VARIATION_STOCK,,ext_maminczu,OK,OK,,,
5 mar 2026,14345507,Netkel,ext_joavgust,FAMILIA_YA_CREADA,SUPPLEMENTS,MLB63620096,https://produto.mercadolivre.com.br/p/MLB63620096,MLB6093657308,https://produto.mercadolivre.com.br/MLB-6093657308,,FLAVOR: Prosa Redux/ NET_VOLUME: 35 mL/ NET_WEIGHT: 69 g/ PACKAGING_TYPE: Pote/ SALE_FORMAT: Kit/ UNITS_PER_PACK: 5/ UNITS_PER_PACKAGE: 60/ UNIT_VOLUME: 35 mL/ UNIT_WEIGHT: 69 g,MLB66178263,OPTIN_OTHER_PDP,,ext_maminczu,OK,OK,,,
6 mar 2026,14645870,Netkel,ext_zograzia,FAMILIA_YA_CREADA,BACKPACKS,MLB61571916,https://produto.mercadolivre.com.br/p/MLB61571916,MLB4424353881,https://produto.mercadolivre.com.br/MLB-4424353881,,BACKPACK_CAPACITY: 21 L/ COLOR: Rosa/ FABRIC_DESIGN: Emilly Vick,MLB65082748,OPTIN_OTHER_PDP,,ext_lopmatia,OK,OK,,,
4 mar 2026,14646556,Netkel,ext_joastori,FAMILIA_YA_CREADA,BATH_TOWELS,MLC61410122,https://articulo.mercadolibre.cl/p/MLC61410122,MLC1721016439,https://articulo.mercadolibre.cl/MLC-1721016439,,BATH_TOWEL_WIDTH: 90 cm/ COLOR: Rosa/ PATTERN_NAME: Rayas/ SALE_FORMAT: Unidad/ UNITS_PER_PACK: 1,MLC65912720,OPTIN_OTHER_PDP,,ext_vitofalo,NOT OK,NOT OK,65912722,PDP incorrecta,"El ID adjuntado es de color verde, se deberia hacer optin al ID 65912722"
6 mar 2026,14648009,Netkel,ext_dadi,FAMILIA_YA_CREADA,BACKPACKS,MLB62452146,https://produto.mercadolivre.com.br/p/MLB62452146,MLB4315247219,https://produto.mercadolivre.com.br/MLB-4315247219,,COLOR: Borgonha / Maroon / Crystal Linen,MLB66277496,OPTIN_OTHER_PDP,,ext_maminczu,OK,OK,,,
4 mar 2026,14650459,Netkel,ext_dadi,,VIDEO_GAME_CONTROLLER_CHARGERS,MLM48533686,https://articulo.mercadolibre.com.mx/p/MLM48533686,MLM1685633285,https://articulo.mercadolibre.com.mx/MLM-1685633285,,VOLTAGE: 5V,,OPTIN_SAME_PDP,,ext_lopmatia,OK,OK,,,
4 mar 2026,15885894,Netkel,ext_deparede,FAMILIA_YA_CREADA,POWERED_RIDE_ON_TOYS,MLM65237879,https://articulo.mercadolibre.com.mx/p/MLM65237879,MLM4676496926,https://articulo.mercadolibre.com.mx/MLM-4676496926,,COLOR: Azul,MLM66150921,OPTIN_OTHER_PDP,,ext_maminczu,OK,OK,,,
4 mar 2026,15885894,Netkel,ext_deparede,FAMILIA_YA_CREADA,POWERED_RIDE_ON_TOYS,MLM65237879,https://articulo.mercadolibre.com.mx/p/MLM65237879,MLM4676535842,https://articulo.mercadolibre.com.mx/MLM-4676535842,,COLOR: Rojo,MLM65931589,OPTIN_OTHER_PDP,,ext_vitofalo,OK,OK,,,
4 mar 2026,15886948,Netkel,ext_juawagne,FAMILIA_YA_CREADA,SPEAKERS,MLA57349655,https://articulo.mercadolibre.com.ar/p/MLA57349655,MLA2440109652,https://articulo.mercadolibre.com.ar/MLA-2440109652,,COLOR: Negro/ VOLTAGE: 100-240V,MLA57349659,OPTIN_OTHER_PDP,,ext_vitofalo,OK,OK,,,
6 mar 2026,15887929,Netkel,ext_dadi,FAMILIA_YA_CREADA,HARD_DRIVE_AND_SSD_DOCKING_STATIONS,MLB45611652,https://produto.mercadolivre.com.br/p/MLB45611652,MLB4302960069,https://produto.mercadolivre.com.br/MLB-4302960069,,VOLTAGE: 110/220V,MLB45611653,OPTIN_OTHER_PDP,,ext_joatenci,NOT OK,NOT OK,optin otra PDP,PDP incorrecta,La PDP es del modelo  DS923+ y el item del DS925+
4 mar 2026,15888337,Netkel,ext_igjerez,,CAT_AND_DOG_FOODS,MLA40865255,https://articulo.mercadolibre.com.ar/p/MLA40865255,MLA2096872620,https://articulo.mercadolibre.com.ar/MLA-2096872620,,BREED_SIZE: Mediana/ FLAVOR: Mix/ NET_WEIGHT: 15 kg/ PACKAGING_TYPE: Bolsa/ SALE_FORMAT: Pack/ UNITS_PER_PACK: 2/ UNIT_WEIGHT: 7.5 kg,,OPTIN_SAME_PDP,,ext_maminczu,OK,OK,,,
2 mar 2026,15888338,Netkel,ext_damercur,,VEHICLE_SPEAKERS,MLB27388839,https://produto.mercadolivre.com.br/p/MLB27388839,MLB1056816927,https://produto.mercadolivre.com.br/MLB-1056816927,,COLOR: Preto/ SPEAKERS_NUMBER: 2,,OPTIN_SAME_PDP,,ext_lopmatia,NOT OK,NOT OK,Crear variante,PDP incorrecta,"Se asocio a un producto diferente, indican wats y Rms diferentes, no se encuentra en catalogo"
4 mar 2026,15888424,Netkel,ext_matvalle,FAMILIA_YA_CREADA,FLAGS,MLB22536894,https://produto.mercadolivre.com.br/p/MLB22536894,MLB2776901680,https://produto.mercadolivre.com.br/MLB-2776901680,,LENGTH: 1.5 m/ UNITS_PER_PACK: 1/ WIDTH: 90 cm,MLB66150605,OPTIN_OTHER_PDP,MIX:ATT_ADD_CHILD/ATT_ADD_IMAGE/TITLE_UPDATE,ext_vitofalo,OK,OK,,,No se agregaron imagenes por fallo en BC
3 mar 2026,15888684,Netkel,ext_flagusti,,ALL_IN_ONE_COMPUTERS,MLM65140326,https://articulo.mercadolibre.com.mx/p/MLM65140326,MLM3904705292,https://articulo.mercadolibre.com.mx/MLM-3904705292,,DISPLAY_RESOLUTION: 1920 × 1080 px/ HARD_DRIVE_DATA_STORAGE_CAPACITY: 64 TB/ INTEGRATED_GRAPHIC_CARD_BRAND: Mali-T860 MP4 GPU/ PROCESSOR_BRAND: AMD/ PROCESSOR_LINE: RK3399/ PROCESSOR_MODEL: RK3399/ RAM_MEMORY_MODULE_TOTAL_CAPACITY: 4 GB/ SSD_DATA_STORAGE_CAPACITY: 64 GB/ VOLTAGE: 110V,,ITEM_INDEFINIDED,,ext_vitofalo,NOT OK,NOT OK,Crear variante,Motivos vs PDP,El producto es consistente no se debería desestimar sino que se podría avanzar con la creación en catálogo
3 mar 2026,15888901,Netkel,ext_zograzia,,SCHOOL_AND_OFFICE_PAPERS,MLM27511376,https://articulo.mercadolibre.com.mx/p/MLM27511376,MLM2599518075,https://articulo.mercadolibre.com.mx/MLM-2599518075,,COLOR: Blanco/ GRAMMAGE: 55 g/ SALE_FORMAT: Pack/ UNITS_PER_PACK: 50,,ITEM_INDEFINIDED,no tiene a informacion neesaria para crear el hijos,ext_lopmatia,NOT OK,NOT OK,Crear variantee,Motivos vs PDP,Teníamos los datos suficientes para crear la variante en la familia ID 24641186
4 mar 2026,15889210,Netkel,ext_elgramug,,AQUARIUM_PUMPS,MLM63802107,https://articulo.mercadolibre.com.mx/p/MLM63802107,MLM3825374912,https://articulo.mercadolibre.com.mx/MLM-3825374912,,VOLTAGE: 110V,,OPTIN_SAME_PDP,Misma calidad,ext_maminczu,OK,OK,,,
3 mar 2026,15889219,Netkel,ext_mibrizue,,NAIL_STRENGTHENERS,MLB23435668,https://produto.mercadolivre.com.br/p/MLB23435668,MLB3513982609,https://produto.mercadolivre.com.br/MLB-3513982609,,COLOR: Incolor/ UNIT_VOLUME: 8.5 mL,,FAMILY_NO_CREATED,,ext_joatenci,OK,OK,,,
3 mar 2026,15889235,Netkel,ext_fagaglia,,HAIR_STRAIGHTENERS,MLA15044051,https://articulo.mercadolibre.com.ar/p/MLA15044051,MLA920998979,https://articulo.mercadolibre.com.ar/MLA-920998979,,COLOR: Blanco/ VOLTAGE: 220V,,PAIN_APD,,ext_vitofalo,OK,OK,,,
3 mar 2026,15889236,Netkel,ext_fagaglia,,INFLATABLE_POOLS,MLB12238126,https://produto.mercadolivre.com.br/p/MLB12238126,MLB5974516512,https://produto.mercadolivre.com.br/MLB-5974516512,,COLOR: Azul/ PACKAGING_TYPE: Plástico/ PATTERN_NAME: Desenhos Diversos/ WATER_CAPACITY: 180 L,,OPTIN_SAME_PDP,,ext_lopmatia,OK,OK,,,
3 mar 2026,15889237,Netkel,ext_damercur,,GATE_MOTORS,MLB37184553,https://produto.mercadolivre.com.br/p/MLB37184553,MLB3836840331,https://produto.mercadolivre.com.br/MLB-3836840331,,COLOR: Cinza/ FREQUENCY: 433mhz/ GEAR_SIZE: Z13/ VOLTAGE: 220V,,ITEM_INDEFINIDED,,ext_joatenci,NOT OK,NOT OK,optin a 37184554,Motivos vs PDP,"No se detecta motivos para marcarlo como indefinido, recordar dejar comentarios."
3 mar 2026,15889238,Netkel,ext_joavgust,,SUPPLEMENTS,MLB19775819,https://produto.mercadolivre.com.br/p/MLB19775819,MLB3877266775,https://produto.mercadolivre.com.br/MLB-3877266775,,FLAVOR: Sem sabor/ SALE_FORMAT: Unidade/ UNITS_PER_PACK: 1/ UNITS_PER_PACKAGE: 360,,OPTIN_SAME_PDP,,ext_lopmatia,OK,OK,,,
3 mar 2026,15889240,Netkel,ext_ola,,MULTIPURPOSE_CLEANERS_AND_DISINFECTANTS,MLB60129806,https://produto.mercadolivre.com.br/p/MLB60129806,MLB4339562207,https://produto.mercadolivre.com.br/MLB-4339562207,,FRAGRANCE: Neutra/ NET_VOLUME: 200 mL/ NET_WEIGHT: 200 mg/ SALE_FORMAT: Unidade/ UNITS_PER_PACK: 1,,OPTIN_SAME_PDP,,ext_vitofalo,OK,OK,,,
3 mar 2026,15889243,Netkel,ext_flagusti,FAMILIA_YA_CREADA,HEADPHONES,MLU41327686,https://articulo.mercadolibre.com.uy/p/MLU41327686,MLU1013640532,https://articulo.mercadolibre.com.uy/MLU-1013640532,,COLOR: Negro/ PAIRS_NUMBER: 1,MLU47310739,OPTIN_OTHER_PDP,"IMG_UPDATE, DESCRIP_UPDATE, ATT_ADD_FAMILY",ext_lopmatia,OK,OK,,,
3 mar 2026,15889247,Netkel,ext_tibareir,,SPEAKERS,MLB18462997,https://produto.mercadolivre.com.br/p/MLB18462997,MLB3938283340,https://produto.mercadolivre.com.br/MLB-3938283340,,COLOR: Branco,,DESESTIMAR,Kit creado por seller,ext_joatenci,OK,OK,,,kit no oficial
3 mar 2026,15889248,Netkel,ext_damercur,FAMILIA_YA_CREADA,AIR_MATTRESSES,MLA9267780,https://articulo.mercadolibre.com.ar/p/MLA9267780,MLA926466466,https://articulo.mercadolibre.com.ar/MLA-926466466,,MATTRESS_SIZE: 2 plazas,MLA22962498,OPTIN_OTHER_PDP,,ext_joatenci,NOT OK,NOT OK,Item indefinido,PDP incorrecta,El item menciona que es de 2 plazas y de 2 plazas y media.
3 mar 2026,15889249,Netkel,ext_tibareir,FAMILIA_YA_CREADA,SPEAKERS,MLB21859206,https://produto.mercadolivre.com.br/p/MLB21859206,MLB5738706992,https://produto.mercadolivre.com.br/MLB-5738706992,,COLOR: Preto/ VOLTAGE: 127/220V,MLB21853629,OPTIN_OTHER_PDP,,ext_vitofalo,OK,OK,,,
3 mar 2026,15889251,Netkel,ext_ola,,MILK_POTS,MLB26967940,https://produto.mercadolivre.com.br/p/MLB26967940,MLB4181454897,https://produto.mercadolivre.com.br/MLB-4181454897,,COLOR: Aço inox,,ITEM_INDEFINIDED,,ext_joatenci,NOT OK,NOT OK,Crear variante,Motivos vs PDP,Se deberia crear ya que el producto no presenta contradicciones
3 mar 2026,15889257,Netkel,ext_fagaglia,,FISHING_RODS,MLB58097940,https://produto.mercadolivre.com.br/p/MLB58097940,MLB5461817750,https://produto.mercadolivre.com.br/MLB-5461817750,,ACTION: Rápida/ COLOR: Unico/ FISHING_ROD_POWER: Leve/ FISHING_ROD_RESISTANCE: 12lb/ FISHING_ROD_WEIGHT: 96 g/ LURE_WEIGHT: 96 g/ TOTAL_LENGTH: 1.98 m,,OPTIN_SAME_PDP,,ext_vitofalo,NOT OK,NOT OK,hacer calidad,PDP sin calidad,Se podría hacer calidad en imagenes y descripción
3 mar 2026,15889259,Netkel,ext_namangas,,HAIRDRESSING_CAPS,MLB62320458,https://produto.mercadolivre.com.br/p/MLB62320458,MLB4659865558,https://produto.mercadolivre.com.br/MLB-4659865558,,COLOR: Branco/ SALE_FORMAT: Unidade/ UNITS_PER_PACK: 1/ UNITS_PER_PACKAGE: 1000/ VOLTAGE: N/A,,OPTIN_SAME_PDP,,ext_maminczu,OK,OK,,,
